#HEADER:Level,LevelCategory,AreaCode,AreaName
2,KECAMATAN,73380,BATUKARA
2,KECAMATAN,73385,WA DAGA
2,KECAMATAN,73393,NAPANO KUSAMBI
2,KECAMATAN,73400,TOWEA
2,KECAMATAN,73406,TIWORO SELATAN
2,KECAMATAN,73295,KABANGKA
2,KECAMATAN,73286,LAWA
2,KECAMATAN,73277,BARANGKA
2,KECAMATAN,73160,TIWORO TENGAH
2,KECAMATAN,73169,TIWORO KEPULAUAN
2,KECAMATAN,73179,SEWERGADI
2,KECAMATAN,73190,KUSAMBI
2,KECAMATAN,73201,NAPABALANO
2,KECAMATAN,73208,MALIGANO
2,KECAMATAN,73215,WAKORUMBA SELATAN
2,KECAMATAN,73221,LASALEPA
2,KECAMATAN,73229,BATALAIWARU
2,KECAMATAN,73234,KATOBU
2,KECAMATAN,73243,DURUKA
2,KECAMATAN,73251,LOHIA
2,KECAMATAN,73261,WATOPUTE
2,KECAMATAN,73270,KONTUNAGA
2,KECAMATAN,73412,TIWORO UTARA
1,KABUPATEN/KOTA,73420,BUTON
2,KECAMATAN,73421,MAWASANGKA
2,KECAMATAN,73571,LASALIMU
2,KECAMATAN,73583,LASALIMU SELATAN
2,KECAMATAN,73597,MAWASANGKA TENGAH
2,KECAMATAN,73607,SIOMPU BARAT
2,KECAMATAN,73614,SANGIA WAMBULU
2,KECAMATAN,73621,LAPANDEWA
2,KECAMATAN,73628,WABULA
2,KECAMATAN,73634,WOLOWA
2,KECAMATAN,73554,KAPONTORI
2,KECAMATAN,73546,BATU ATAS
2,KECAMATAN,73537,SIOMPU
2,KECAMATAN,73439,MAWASANGKA TIMUR
2,KECAMATAN,73448,LAKUDO
2,KECAMATAN,73463,G U
2,KECAMATAN,73474,BATAUGA
2,KECAMATAN,73485,SAMPOLAWA
2,KECAMATAN,73498,PASARWAJO
2,KECAMATAN,73519,TELAGA RAYA
2,KECAMATAN,73526,KADATUA
2,KECAMATAN,73640,SIOTAPINA
1,KABUPATEN/KOTA,73650,KONAWE SELATAN
2,KECAMATAN,73651,TINANGGEA
2,KECAMATAN,73891,BENUA
2,KECAMATAN,73904,PALANGGA SELATAN
2,KECAMATAN,73915,MOWILA
2,KECAMATAN,73936,MORAMO UTARA
2,KECAMATAN,73947,BUKE
2,KECAMATAN,73963,WOLASI
2,KECAMATAN,73971,LAEYA
2,KECAMATAN,73989,BAITO
2,KECAMATAN,73998,BASALA
2,KECAMATAN,73872,LALEMBUU
2,KECAMATAN,73851,LAONTI
2,KECAMATAN,73673,ANGATA
2,KECAMATAN,73697,ANDOOLO
2,KECAMATAN,73718,PALANGGA
2,KECAMATAN,73734,LANDONO
2,KECAMATAN,73756,LAINEA
2,KECAMATAN,73769,KONDA
2,KECAMATAN,73786,RANOMEETO
2,KECAMATAN,73799,KOLONO
2,KECAMATAN,73830,MORAMO
2,KECAMATAN,74008,RANOMEETO BARAT
1,KABUPATEN/KOTA,74018,BOMBANA
2,KECAMATAN,74019,POLEANG
2,KECAMATAN,74114,KABAENA SELATAN
2,KECAMATAN,74119,KABAENA BARAT
2,KECAMATAN,74125,KABAENA UTARA
2,KECAMATAN,74132,KABAENA TENGAH
2,KECAMATAN,74146,RUMBIA TENGAH
2,KECAMATAN,74152,POLEANG TENGAH
2,KECAMATAN,74157,TONTONUNU
2,KECAMATAN,74163,LANTARI JAYA
2,KECAMATAN,74109,POLEANG TENGGARA
2,KECAMATAN,74103,POLEANG SELATAN
2,KECAMATAN,74030,POLEANG TIMUR
2,KECAMATAN,74036,RAROWATU
2,KECAMATAN,74045,RUMBIA
2,KECAMATAN,74051,KABAENA
2,KECAMATAN,74056,KABAENA TIMUR
2,KECAMATAN,74064,POLEANG BARAT
2,KECAMATAN,74074,MATA OLEO
2,KECAMATAN,74085,RAROWATU UTARA
2,KECAMATAN,74094,POLEANG UTARA
2,KECAMATAN,74173,MATA USU
1,KABUPATEN/KOTA,74179,WAKATOBI
2,KECAMATAN,74201,KALEDUPA
2,KECAMATAN,74218,TOMIA
2,KECAMATAN,74229,BINONGKO
2,KECAMATAN,74239,WANGI WANGI SELATAN
2,KECAMATAN,74261,KALEDUPA SELATAN
2,KECAMATAN,74272,TOMIA TIMUR
2,KECAMATAN,74282,TOGO BINONGKO
1,KABUPATEN/KOTA,74288,KOLAKA UTARA
2,KECAMATAN,74289,LASUSUA
2,KECAMATAN,74422,TIWU
2,KECAMATAN,74415,KATOI
2,KECAMATAN,74406,POREHU
2,KECAMATAN,74396,PAKUE UTARA
2,KECAMATAN,74385,PAKUE TENGAH
2,KECAMATAN,74376,WATUNOHU
2,KECAMATAN,74368,LAMBAI
2,KECAMATAN,74360,WAWO
2,KECAMATAN,74347,NGAPA
2,KECAMATAN,74334,KODEOHA
2,KECAMATAN,74326,RANTE ANGIN
2,KECAMATAN,74314,BATU PUTIH
2,KECAMATAN,74302,PAKUE
2,KECAMATAN,74430,TOLALA
1,KABUPATEN/KOTA,74437,KONAWE UTARA
2,KECAMATAN,74438,ASERA
2,KECAMATAN,83768,ANDOWIA
2,KECAMATAN,83767,OHEO
2,KECAMATAN,74512,SAWA
2,KECAMATAN,74502,LEMBO
2,KECAMATAN,74484,LASOLO
2,KECAMATAN,74476,MOLAWE
2,KECAMATAN,74469,LANGGIKIMA
2,KECAMATAN,74459,WIWIRANO
2,KECAMATAN,83769,MOTUI
1,KABUPATEN/KOTA,74525,BUTON UTARA
2,KECAMATAN,74526,KULISUSU
2,KECAMATAN,74541,KAMBOWA
2,KECAMATAN,74550,BONEGUNU
2,KECAMATAN,74561,KULISUSU BARAT
2,KECAMATAN,74571,KULISUSU UTARA
2,KECAMATAN,74581,WAKORUMBA UTARA
1,KABUPATEN/KOTA,74590,KOTA KENDARI
2,KECAMATAN,74591,MANDONGA
2,KECAMATAN,74649,KADIA
2,KECAMATAN,74642,PUUWATU
2,KECAMATAN,74628,ABELI
2,KECAMATAN,74618,KENDARI BARAT
2,KECAMATAN,74613,POASIA
2,KECAMATAN,74608,BARUGA
2,KECAMATAN,74598,KENDARI
2,KECAMATAN,74660,KAMBU
1,KABUPATEN/KOTA,74665,KOTA BAU BAU
2,KECAMATAN,74666,BETOAMBARI
2,KECAMATAN,74672,WOLIO
2,KECAMATAN,74680,SORA WALIO
2,KECAMATAN,74685,BUNGI
2,KECAMATAN,74691,KOKALUKUNA
2,KECAMATAN,74698,MURHUM
2,KECAMATAN,83766,BATUPOARO
0,PROVINSI,74716,GORONTALO
1,KABUPATEN/KOTA,74717,GORONTALO
2,KECAMATAN,74718,LIMBOTO
2,KECAMATAN,74930,BILATO
2,KECAMATAN,74924,TALAGA JAYA
2,KECAMATAN,74913,ASPARAGA
2,KECAMATAN,74904,BILUHU
2,KECAMATAN,74894,TABONGO
2,KECAMATAN,74885,TILANGO
2,KECAMATAN,74874,LIMBOTO BARAT
2,KECAMATAN,74862,PULUBALA
2,KECAMATAN,74851,MOOTILANGO
2,KECAMATAN,74835,TOLANGOHULA
2,KECAMATAN,74809,BONGOMEME
2,KECAMATAN,74793,TELAGA BIRU
2,KECAMATAN,74779,BOLIYOHUTO
2,KECAMATAN,74769,BATUDAA PANTAI
2,KECAMATAN,74752,TIBAWA
2,KECAMATAN,74743,BATUDAA
2,KECAMATAN,74733,TELAGA
2,KECAMATAN,83777,DUNGALIYO
1,KABUPATEN/KOTA,74941,BOALEMO
2,KECAMATAN,74942,PAGUYAMAN
2,KECAMATAN,74965,WONOSARI
2,KECAMATAN,74980,DULUPI
2,KECAMATAN,74989,TILAMUTA
2,KECAMATAN,75002,MANANGGU
2,KECAMATAN,75012,BOTUMOITO
2,KECAMATAN,75022,PAGUYAMAN PANTAI
1,KABUPATEN/KOTA,75031,BONE BOLANGO
2,KECAMATAN,75032,TAPA
2,KECAMATAN,75176,BULAWA
2,KECAMATAN,75170,BULANGO TIMUR
2,KECAMATAN,75161,BULANGO SELATAN
2,KECAMATAN,75154,BULANGO ULU
2,KECAMATAN,75148,SUWAWA TENGAH
2,KECAMATAN,75141,SUWAWA SELATAN
2,KECAMATAN,75134,SUWAWA TIMUR
2,KECAMATAN,75123,BONE
2,KECAMATAN,75114,BONE RAYA
2,KECAMATAN,75104,KABILA BONE
2,KECAMATAN,75097,BOTUPINGGE
2,KECAMATAN,75085,TILONGKABILA
2,KECAMATAN,75075,BULANGO UTARA
2,KECAMATAN,75062,BONEPANTAI
2,KECAMATAN,75053,SUWAWA
2,KECAMATAN,75040,KABILA
2,KECAMATAN,83776,PINOGU
1,KABUPATEN/KOTA,75183,PAHUWATO
2,KECAMATAN,75184,POPAYATO
2,KECAMATAN,75285,POPAYATO TIMUR
2,KECAMATAN,75277,WANGGARASI
2,KECAMATAN,75268,DUHIADAA
2,KECAMATAN,75260,BUNTULIA
2,KECAMATAN,75254,DENGILO
2,KECAMATAN,75246,TALUDITI
2,KECAMATAN,75239,PATILANGGIO
2,KECAMATAN,75227,PAGUAT
2,KECAMATAN,75218,MARISA
2,KECAMATAN,75204,RANDANGAN
2,KECAMATAN,75195,LEMITO
2,KECAMATAN,75293,POPAYATO BARAT
1,KABUPATEN/KOTA,75301,GORONTALO UTARA
2,KECAMATAN,75302,ATINGGOLA
2,KECAMATAN,83774,BIAU
2,KECAMATAN,83773,MONANO
2,KECAMATAN,83772,PONELO KEPULAUAN
2,KECAMATAN,83771,TOMOLITO
2,KECAMATAN,83770,GENTUMA RAYA
2,KECAMATAN,75352,TOLINGGULA
2,KECAMATAN,75341,SUMALATA
2,KECAMATAN,75330,ANGGREK
2,KECAMATAN,75315,KWANDANG
2,KECAMATAN,83775,SUMALATA TIMUR
1,KABUPATEN/KOTA,75365,KOTA GORONTALO
2,KECAMATAN,75366,KOTA BARAT
2,KECAMATAN,75374,KOTA SELATAN
2,KECAMATAN,75380,KOTA UTARA
2,KECAMATAN,75387,DUNGINGI
2,KECAMATAN,75393,KOTA TIMUR
2,KECAMATAN,75400,KOTA TENGAH
2,KECAMATAN,75407,SIPATANA
2,KECAMATAN,75413,DUMBO RAYA
2,KECAMATAN,75419,HULONTHALANGI
0,PROVINSI,75425,SULAWESI BARAT
1,KABUPATEN/KOTA,75426,MAMUJU UTARA
2,KECAMATAN,75427,BAMBALAMOTU
2,KECAMATAN,75489,SARJO
2,KECAMATAN,75484,BAMBAIRA
2,KECAMATAN,75479,PEDONGGA
2,KECAMATAN,75473,TIKKE RAYA
2,KECAMATAN,75465,BULU TABA
2,KECAMATAN,75460,DURIPOKU
2,KECAMATAN,75454,DAPURANG
2,KECAMATAN,75448,SARUDU
2,KECAMATAN,75441,BARAS
2,KECAMATAN,75434,PASANGKAYU
2,KECAMATAN,75494,LARIANG
1,KABUPATEN/KOTA,75502,MAMUJU
2,KECAMATAN,75503,MAMUJU
2,KECAMATAN,75660,BONEHAU
2,KECAMATAN,75651,TOBADAK
2,KECAMATAN,75643,TAPALANG BARAT
2,KECAMATAN,75632,SIMBORO DAN KEPULAUAN
2,KECAMATAN,75617,TOMMO
2,KECAMATAN,75605,KAROSSA
2,KECAMATAN,75589,TOPOYO
2,KECAMATAN,75581,SAMPAGA
2,KECAMATAN,75571,PAPALANG
2,KECAMATAN,75561,PANGALE
2,KECAMATAN,75536,KALUMPANG
2,KECAMATAN,75522,KALUKKU
2,KECAMATAN,75512,TAPALANG
1,KABUPATEN/KOTA,75670,MAMASA
2,KECAMATAN,75671,MAMBI
2,KECAMATAN,83761,BUNTUMALANGKA
2,KECAMATAN,75854,RANTEBULAHAN TIMUR
2,KECAMATAN,75849,TAWALIAN
2,KECAMATAN,75841,NOSU
2,KECAMATAN,75832,BALLA
2,KECAMATAN,75811,BAMBANG
2,KECAMATAN,75803,TABANG
2,KECAMATAN,75790,TANDUK KALUA
2,KECAMATAN,75779,SESENAPADANG
2,KECAMATAN,75769,MESSAWA
2,KECAMATAN,75758,SUMARORONG
2,KECAMATAN,75743,TABULAHAN
2,KECAMATAN,75729,PANA
2,KECAMATAN,75716,MAMASA
2,KECAMATAN,75693,ARALLE
2,KECAMATAN,83762,MEHALAAN
1,KABUPATEN/KOTA,75863,POLEWALI MANDAR
2,KECAMATAN,75864,TINAMBUNG
2,KECAMATAN,76028,ALLU
2,KECAMATAN,76020,MATAKALI
2,KECAMATAN,76014,ANREAPI
2,KECAMATAN,76002,BALANIPA
2,KECAMATAN,75990,LIMBORO
2,KECAMATAN,75978,LUYO
2,KECAMATAN,75970,MATANGNGA
2,KECAMATAN,75957,MAPILLI
2,KECAMATAN,75942,TAPANGO
2,KECAMATAN,75931,BINUANG
2,KECAMATAN,75917,TUTAR
2,KECAMATAN,75907,POLEWALI
2,KECAMATAN,75892,WONOMULYO
2,KECAMATAN,75873,CAMPALAGIAN
2,KECAMATAN,76037,BULO
1,KABUPATEN/KOTA,76047,MAJENE
2,KECAMATAN,76048,BANGGAE
2,KECAMATAN,76053,PAMBOANG
2,KECAMATAN,76061,SENDANA
2,KECAMATAN,76068,MALUNDA
2,KECAMATAN,76075,ULUMUNDA
2,KECAMATAN,76080,TAMMERODO SENDANA
2,KECAMATAN,76085,TUBO SENDANA
2,KECAMATAN,76090,BANGGAE TIMUR
0,PROVINSI,76096,MALUKU
1,KABUPATEN/KOTA,76284,MALUKU TENGAH
2,KECAMATAN,76285,AMAHAI
2,KECAMATAN,83814,SERAM UTARA TIMUR KOBI
2,KECAMATAN,83813,SERAM UTARA TIMUR SETI
2,KECAMATAN,83812,TELUTIH
2,KECAMATAN,76464,LEIHITU BARAT
2,KECAMATAN,76456,TELUK ELPAPUTIH
2,KECAMATAN,76443,SERAM UTARA BARAT
2,KECAMATAN,76437,KOTA MASOHI
2,KECAMATAN,76429,NUSA LAUT
2,KECAMATAN,76417,LEIHITU
2,KECAMATAN,76410,SALAHUTU
2,KECAMATAN,76398,PULAU HARUKU
2,KECAMATAN,76381,SAPARUA
2,KECAMATAN,76360,TEHORU
2,KECAMATAN,76347,BANDA
2,KECAMATAN,76315,SERAM UTARA
2,KECAMATAN,76297,TEON NILA SERUA
2,KECAMATAN,83815,SAPARUA TIMUR
1,KABUPATEN/KOTA,76470,MALUKU TENGGARA
2,KECAMATAN,76471,KEI KECIL
2,KECAMATAN,76494,KEI BESAR
2,KECAMATAN,76516,KEI BESAR SELATAN
2,KECAMATAN,76531,KEI BESAR UTARA TIMUR
2,KECAMATAN,76545,KEI KECIL TIMUR
2,KECAMATAN,76559,KEI KECIL BARAT
1,KABUPATEN/KOTA,76568,MALUKU TENGGARA BARAT
2,KECAMATAN,76569,TANIMBAR SELATAN
2,KECAMATAN,76645,NIRUNMAS
2,KECAMATAN,76635,KORMOMOLIN
2,KECAMATAN,76622,WUAR LABOBAR
2,KECAMATAN,76615,YARU
2,KECAMATAN,76606,TANIMBAR UTARA
2,KECAMATAN,76597,WER MAKTIAN
2,KECAMATAN,76588,WER TAMRIAN
2,KECAMATAN,76581,SELARU
2,KECAMATAN,83821,MOLU MARU
1,KABUPATEN/KOTA,76651,BURU
2,KECAMATAN,76652,NAMLEA
2,KECAMATAN,83825,TELUK KAIELY
2,KECAMATAN,83824,WAELATA
2,KECAMATAN,83823,LOLONG GUBA
2,KECAMATAN,83822,FENA LEISELA
2,KECAMATAN,76702,BATABUAL
2,KECAMATAN,76692,WAPLAU
2,KECAMATAN,76673,WAEAPO
2,KECAMATAN,76664,AIR BUAYA
2,KECAMATAN,83826,LILIALY
1,KABUPATEN/KOTA,76708,SERAM BAGIAN TIMUR
2,KECAMATAN,76709,BULA
2,KECAMATAN,83834,SIRITAUN WIDA TIMUR
2,KECAMATAN,83833,KIAN DARAT
2,KECAMATAN,83832,BULA BARAT
2,KECAMATAN,83831,GOROM TIMUR
2,KECAMATAN,83830,TEOR
2,KECAMATAN,83829,PULAU PANJANG
2,KECAMATAN,83828,KILMURY
2,KECAMATAN,83827,SIWALALAT
2,KECAMATAN,76763,TUTUK TOLU
2,KECAMATAN,76753,WAKATE
2,KECAMATAN,76741,PULAU GORONG
2,KECAMATAN,76730,WERINAMA
2,KECAMATAN,76719,SERAM TIMUR
2,KECAMATAN,83835,TELUK WARU
1,KABUPATEN/KOTA,76771,SERAM BAGIAN BARAT
2,KECAMATAN,76772,KAIRATU
2,KECAMATAN,83841,ELPAPUTIH
2,KECAMATAN,83840,TANIWEL TIMUR
2,KECAMATAN,83839,KEPULAUAN MANIPA
2,KECAMATAN,83838,KAIRATU BARAT
2,KECAMATAN,83837,INAMOSOL
2,KECAMATAN,83836,AMALATU
2,KECAMATAN,76850,HUAMUAL
2,KECAMATAN,76815,TANIWEL
2,KECAMATAN,76802,SERAM BARAT
2,KECAMATAN,91360,HUAMUAL BELAKANG
1,KABUPATEN/KOTA,76868,KEPULAUAN ARU
2,KECAMATAN,83842,ARU UTARA TIMUR BATULEY
2,KECAMATAN,76982,ARU SELATAN TIMUR
2,KECAMATAN,76974,ARU TENGAH SELATAN
2,KECAMATAN,76960,ARU TENGAH TIMUR
2,KECAMATAN,76930,ARU UTARA
2,KECAMATAN,76906,ARU TENGAH
2,KECAMATAN,76886,ARU SELATAN
2,KECAMATAN,83844,ARU SELATAN UTARA
1,KABUPATEN/KOTA,76097,MALUKU BARAT DAYA
2,KECAMATAN,76098,MOA LAKOR
2,KECAMATAN,76111,DAMER
2,KECAMATAN,76119,MNDONA HIERA
2,KECAMATAN,76178,WETAR
2,KECAMATAN,76215,PULAU LETI
1,KABUPATEN/KOTA,76223,BURU SELATAN
2,KECAMATAN,76224,NAMROLE
2,KECAMATAN,76235,WAESAMA
2,KECAMATAN,76244,AMBALAU
2,KECAMATAN,76252,KEPALA MADAN
2,KECAMATAN,76263,LEKSULA
2,KECAMATAN,83857,FENA FAFAN
1,KABUPATEN/KOTA,76995,KOTA AMBON
2,KECAMATAN,76996,NUSANIWE
2,KECAMATAN,77010,SIRIMAU
2,KECAMATAN,77025,BAGUALA
2,KECAMATAN,77033,TELUK AMBON
2,KECAMATAN,77042,LEITIMUR SELATAN
1,KABUPATEN/KOTA,77051,KOTA TUAL
2,KECAMATAN,77052,PULAU DULLAH UTARA
2,KECAMATAN,77061,PULAU DULLAH SELATAN
2,KECAMATAN,77067,TAYANDO TAM
2,KECAMATAN,83858,KUR SELATAN
0,PROVINSI,77085,MALUKU UTARA
1,KABUPATEN/KOTA,77155,HALMAHERA BARAT
2,KECAMATAN,77156,JAILOLO
2,KECAMATAN,77186,LOLODA
2,KECAMATAN,77209,IBU
2,KECAMATAN,77223,SAHU
2,KECAMATAN,77240,JAILOLO SELATAN
2,KECAMATAN,77259,JAILOLO TIMUR
2,KECAMATAN,77266,IBU UTARA
2,KECAMATAN,77280,IBU SELATAN
2,KECAMATAN,77294,SAHU TIMUR
1,KABUPATEN/KOTA,77311,HALMAHERA TENGAH
2,KECAMATAN,77312,WEDA
2,KECAMATAN,77322,PATANI
2,KECAMATAN,77332,PULAU GEBE
2,KECAMATAN,77339,WEDA UTARA
2,KECAMATAN,77347,WEDA SELATAN
2,KECAMATAN,77355,PATANI UTARA
2,KECAMATAN,83859,WEDA TENGAH
2,KECAMATAN,83860,PATANI BARAT
1,KABUPATEN/KOTA,77364,HALMAHERA UTARA
2,KECAMATAN,77365,GALELA
2,KECAMATAN,77544,KAO BARAT
2,KECAMATAN,77531,KAO UTARA
2,KECAMATAN,77520,LOLODA KEPULAUAN
2,KECAMATAN,77512,GALELA SELATAN
2,KECAMATAN,77499,GALELA UTARA
2,KECAMATAN,77489,GALELA BARAT
2,KECAMATAN,77483,TOBELO BARAT
2,KECAMATAN,77476,TOBELO TIMUR
2,KECAMATAN,77466,TOBELO TENGAH
2,KECAMATAN,77455,TOBELO UTARA
2,KECAMATAN,77436,LOLODA UTARA
2,KECAMATAN,77413,MALIFUT
2,KECAMATAN,77398,KAO
2,KECAMATAN,77384,TOBELO SELATAN
2,KECAMATAN,77373,TOBELO
2,KECAMATAN,77566,KAO TELUK
1,KABUPATEN/KOTA,77578,HALMAHERA SELATAN
2,KECAMATAN,77579,PULAU MAKIAN
2,KECAMATAN,77743,BACAN SELATAN
2,KECAMATAN,77754,KEPULAUAN BOTANGLOMANG
2,KECAMATAN,77763,MANDIOLI SELATAN
2,KECAMATAN,77770,MANDIOLI UTARA
2,KECAMATAN,77777,BACAN TIMUR SELATAN
2,KECAMATAN,77785,BACAN TIMUR TENGAH
2,KECAMATAN,77793,GANE BARAT SELATAN
2,KECAMATAN,77802,GANE BARAT UTARA
2,KECAMATAN,77815,KEPULAUAN JORONGA
2,KECAMATAN,77823,GANE TIMUR SELATAN
2,KECAMATAN,77829,GANE TIMUR TENGAH
2,KECAMATAN,77838,OBI BARAT
2,KECAMATAN,77845,OBI TIMUR
2,KECAMATAN,77734,KASIRUTA TIMUR
2,KECAMATAN,77723,KASIRUTA BARAT
2,KECAMATAN,77595,KAYOA
2,KECAMATAN,77610,GANE TIMUR
2,KECAMATAN,77623,GANE BARAT
2,KECAMATAN,77634,OBI SELATAN
2,KECAMATAN,77643,OBI
2,KECAMATAN,77653,BACAN TIMUR
2,KECAMATAN,77664,BACAN
2,KECAMATAN,77679,BACAN BARAT
2,KECAMATAN,77687,MAKIAN BARAT
2,KECAMATAN,77695,KAYOA BARAT
2,KECAMATAN,77700,KAYOA SELATAN
2,KECAMATAN,77707,KAYOA UTARA
2,KECAMATAN,77714,BACAN BARAT UTARA
2,KECAMATAN,77850,OBI UTARA
1,KABUPATEN/KOTA,77858,KEPULAUAN SULA
2,KECAMATAN,77859,MANGOLI TIMUR
2,KECAMATAN,77948,SANANA UTARA
2,KECAMATAN,77942,TALIABU SELATAN
2,KECAMATAN,77940,TALIABU BARAT LAUT
2,KECAMATAN,77932,TALIABU UTARA
2,KECAMATAN,77925,MANGOLI UTARA
2,KECAMATAN,77920,MANGOLI SELATAN
2,KECAMATAN,77914,MANGOLI TENGAH
2,KECAMATAN,77910,MANGOLI UTARA TIMUR
2,KECAMATAN,77906,SULABESI SELATAN
2,KECAMATAN,77901,SULABESI TIMUR
2,KECAMATAN,77895,SULABESI TENGAH
2,KECAMATAN,77890,MANGOLI BARAT
2,KECAMATAN,77884,TALIABU TIMUR SELATAN
2,KECAMATAN,77879,TALIABU BARAT
2,KECAMATAN,77875,SULABESI BARAT
2,KECAMATAN,77863,SANANA
2,KECAMATAN,77952,LEDE
1,KABUPATEN/KOTA,77956,HALMAHERA TIMUR
2,KECAMATAN,77957,WASILE
2,KECAMATAN,78026,MABA UTARA
2,KECAMATAN,78017,MABA TENGAH
2,KECAMATAN,78010,WASILE TIMUR
2,KECAMATAN,78003,WASILE UTARA
2,KECAMATAN,77994,WASILE TENGAH
2,KECAMATAN,77979,WASILE SELATAN
2,KECAMATAN,77972,MABA SELATAN
2,KECAMATAN,77964,MABA
2,KECAMATAN,78034,KOTA MABA
1,KABUPATEN/KOTA,77086,PULAU MOROTAI
2,KECAMATAN,77087,MOROTAI SELATAN
2,KECAMATAN,77108,MOROTAI SELATAN BARAT
2,KECAMATAN,77126,MOROTAI JAYA
2,KECAMATAN,77136,MOROTAI UTARA
2,KECAMATAN,77146,MOROTAI TIMUR
1,KABUPATEN/KOTA,78040,KOTA TERNATE
2,KECAMATAN,78041,PULAU TERNATE
2,KECAMATAN,78059,KOTA TERNATE SELATAN
2,KECAMATAN,78077,KOTA TERNATE UTARA
2,KECAMATAN,78092,PULAU MOTI
2,KECAMATAN,78099,PULAU BATANG DUA
2,KECAMATAN,78106,KOTA TERNATE TENGAH
2,KECAMATAN,83861,PULAU HIRI
1,KABUPATEN/KOTA,78122,KOTA TIDORE KEPULAUAN
2,KECAMATAN,78123,TIDORE
2,KECAMATAN,78135,OBA UTARA
2,KECAMATAN,78148,OBA
2,KECAMATAN,78158,TIDORE SELATAN
2,KECAMATAN,78167,TIDORE UTARA
2,KECAMATAN,78180,OBA TENGAH
2,KECAMATAN,78190,OBA SELATAN
2,KECAMATAN,78198,TIDORE TIMUR
0,PROVINSI,78203,PAPUA
1,KABUPATEN/KOTA,79826,MERAUKE
2,KECAMATAN,79827,MERAUKE
2,KECAMATAN,79953,NAUKENJERAI
2,KECAMATAN,79959,KAPTEL
2,KECAMATAN,79964,TUBANG
2,KECAMATAN,79971,NGGUTI
2,KECAMATAN,79977,TABONJI
2,KECAMATAN,79987,WAAN
2,KECAMATAN,79996,ILWAYAB
2,KECAMATAN,80001,MALIND
2,KECAMATAN,79943,KURIK
2,KECAMATAN,79930,ELIKOBAL
2,KECAMATAN,79838,MUTING
2,KECAMATAN,79851,OKABA
2,KECAMATAN,79860,KIMAAM
2,KECAMATAN,79872,SEMANGGA
2,KECAMATAN,79883,TANAH MIRING
2,KECAMATAN,79897,JAGEBOB
2,KECAMATAN,79912,SOTA
2,KECAMATAN,79918,ULILIN
2,KECAMATAN,80009,ANIMHA
1,KABUPATEN/KOTA,80015,JAYAWIJAYA
2,KECAMATAN,80016,WAMENA
2,KECAMATAN,83603,MOLAGALOME
2,KECAMATAN,83602,TAGIME
2,KECAMATAN,83601,KORAGI
2,KECAMATAN,83600,PISUGI
2,KECAMATAN,83599,WADANGKU
2,KECAMATAN,83598,LIBAREK
2,KECAMATAN,83596,USILIMO
2,KECAMATAN,83595,SIEPKOSI
2,KECAMATAN,83604,TAGINERI
2,KECAMATAN,83605,SILO KARNO DOGA
2,KECAMATAN,84091,WITA WAYA
2,KECAMATAN,83612,MAIMA
2,KECAMATAN,83611,ASOTIPO
2,KECAMATAN,83610,WELESI
2,KECAMATAN,83609,BIPIRI
2,KECAMATAN,83608,BUGI
2,KECAMATAN,83607,MULIAMA
2,KECAMATAN,83606,PIRAMID
2,KECAMATAN,83594,ITLAY HISAGE
2,KECAMATAN,83593,TAELAREK
2,KECAMATAN,80113,BOLAKME
2,KECAMATAN,80100,PELEBAGA
2,KECAMATAN,80094,HUBIKOSI
2,KECAMATAN,80085,WALELAGAMA
2,KECAMATAN,80075,ASOLOKOBAL
2,KECAMATAN,80070,MUSATFAK
2,KECAMATAN,80052,KURULU
2,KECAMATAN,80031,ASOLOGAIMA
2,KECAMATAN,80129,YALENGGA
2,KECAMATAN,80135,WOLO
2,KECAMATAN,83592,IBELE
2,KECAMATAN,83591,HUBIKIAK
2,KECAMATAN,83590,WOUMA
2,KECAMATAN,83589,WALAIK
2,KECAMATAN,83588,NAPUA
2,KECAMATAN,83587,TRIKORA
2,KECAMATAN,83586,WESAPUT
2,KECAMATAN,83585,WAME
2,KECAMATAN,84093,POPUGOBA
1,KABUPATEN/KOTA,80144,JAYAPURA
2,KECAMATAN,80145,SENTANI
2,KECAMATAN,80298,GRESI  SELATAN
2,KECAMATAN,80293,RAVENI RARA
2,KECAMATAN,80283,AIRU
2,KECAMATAN,80273,YAPSI
2,KECAMATAN,80263,NAMBLUONG
2,KECAMATAN,80255,WAIBU
2,KECAMATAN,80249,EBUNGFA
2,KECAMATAN,80244,KAUREH
2,KECAMATAN,80236,DEMTA
2,KECAMATAN,80229,UNURUM GUAY
2,KECAMATAN,80219,NIMBOKRANG
2,KECAMATAN,80204,NIMBORAN
2,KECAMATAN,80191,KEMTUK GRESI
2,KECAMATAN,80179,KEMTUK
2,KECAMATAN,80173,SENTANI BARAT
2,KECAMATAN,80164,DEPAPRE
2,KECAMATAN,80156,SENTANI TIMUR
2,KECAMATAN,80303,YOKARI
1,KABUPATEN/KOTA,80309,NABIRE
2,KECAMATAN,80310,NABIRE
2,KECAMATAN,83614,DIPA
2,KECAMATAN,83613,MOORA
2,KECAMATAN,80396,NABIRE BARAT
2,KECAMATAN,80392,WAPOGA
2,KECAMATAN,80385,YARO
2,KECAMATAN,80379,TELUK KIMI
2,KECAMATAN,80374,TELUK UMAR
2,KECAMATAN,80367,MAKIMI
2,KECAMATAN,80360,SIRIWO
2,KECAMATAN,80354,WANGGAR
2,KECAMATAN,80337,UWAPA
